CustomerID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
15571.0,United Kingdom,12,4,650.4300000000001,4,3,2,432,9,Big Spenders
15572.0,United Kingdom,5,7,2552.86,4,4,4,444,12,Big Spenders
15573.0,United Kingdom,32,2,607.45,3,2,2,322,7,Big Spenders
15574.0,United Kingdom,178,4,702.25,1,3,3,133,7,Big Spenders
15576.0,United Kingdom,38,1,940.6700000000001,3,1,3,313,7,Big Spenders
15577.0,United Kingdom,151,3,258.88,1,3,1,131,5,Others
15578.0,United Kingdom,162,1,127.1,1,1,1,111,3,Almost Lost
15579.0,United Kingdom,69,2,348.6,2,2,2,222,6,Others
15581.0,United Kingdom,121,13,3679.9700000000003,2,4,4,244,10,Loyal Customers
15582.0,United Kingdom,25,3,682.9100000000001,3,3,3,333,9,Big Spenders
15584.0,United Kingdom,24,4,725.11,3,3,3,333,9,Big Spenders
15585.0,United Kingdom,177,1,455.3,1,1,2,112,4,Almost Lost
15587.0,United Kingdom,50,4,913.6800000000001,3,3,3,333,9,Big Spenders
15589.0,United Kingdom,256,3,478.53000000000003,1,3,2,132,6,Lost Customers
15592.0,United Kingdom,47,1,388.58,3,1,2,312,6,Others
15593.0,United Kingdom,71,1,199.8,2,1,1,211,4,Others
15594.0,United Kingdom,16,5,1771.78,4,4,4,444,12,Big Spenders
15596.0,United Kingdom,101,5,1406.59,2,4,3,243,9,Big Spenders
15597.0,United Kingdom,35,1,324.57,3,1,2,312,6,Others
15598.0,United Kingdom,53,1,240.68,2,1,1,211,4,Others
15599.0,United Kingdom,27,2,761.74,3,2,3,323,8,Big Spenders
15601.0,United Kingdom,11,14,6776.56,4,4,4,444,12,Best Customers
15602.0,United Kingdom,8,9,1297.8700000000001,4,4,3,443,11,Loyal Customers
15603.0,United Kingdom,79,1,48.480000000000004,2,1,1,211,4,Others
15604.0,United Kingdom,52,1,216.39,2,1,1,211,4,Others
15605.0,United Kingdom,36,5,1198.23,3,4,3,343,10,Big Spenders
15606.0,United Kingdom,61,9,2920.16,2,4,4,244,10,Loyal Customers
15607.0,United Kingdom,337,1,104.76,1,1,1,111,3,Almost Lost
15608.0,United Kingdom,28,4,1093.68,3,3,3,333,9,Big Spenders
15609.0,United Kingdom,184,1,298.48,1,1,1,111,3,Almost Lost
15610.0,United Kingdom,52,1,112.46000000000001,2,1,1,211,4,Others
15611.0,United Kingdom,10,13,1591.45,4,4,3,443,11,Best Customers
15612.0,United Kingdom,36,2,195.15,3,2,1,321,6,Others
15615.0,United Kingdom,10,23,10399.74,4,4,4,444,12,Best Customers
15618.0,United Kingdom,33,4,776.851,3,3,3,333,9,Big Spenders
15619.0,United Kingdom,11,1,336.40000000000003,4,1,2,412,7,Others
15620.0,United Kingdom,57,3,1553.18,2,3,3,233,8,Big Spenders
15621.0,United Kingdom,4,4,1293.03,4,3,3,433,10,Big Spenders
15622.0,United Kingdom,43,9,3709.56,3,4,4,344,11,Loyal Customers
15623.0,United Kingdom,141,1,301.03,2,1,1,211,4,Almost Lost
15624.0,United Kingdom,117,4,588.13,2,3,2,232,7,Big Spenders
15625.0,United Kingdom,104,4,1534.26,2,3,3,233,8,Big Spenders
15626.0,United Kingdom,75,2,675.8,2,2,3,223,7,Big Spenders
15628.0,United Kingdom,5,9,2870.2400000000002,4,4,4,444,12,Loyal Customers
15630.0,United Kingdom,45,2,1186.35,3,2,3,323,8,Big Spenders
15632.0,United Kingdom,16,8,3285.31,4,4,4,444,12,Loyal Customers
15634.0,United Kingdom,17,1,243.55,4,1,1,411,6,Others
15636.0,United Kingdom,90,2,724.76,2,2,3,223,7,Big Spenders
15637.0,United Kingdom,53,1,223.36,2,1,1,211,4,Others
15639.0,United Kingdom,134,1,425.32,2,1,2,212,5,Almost Lost
15640.0,United Kingdom,4,15,12515.66,4,4,4,444,12,Best Customers
15641.0,United Kingdom,105,4,1887.2,2,3,4,234,9,Big Spenders
15643.0,United Kingdom,192,3,664.0,1,3,2,132,6,Big Spenders
15644.0,United Kingdom,166,4,813.0,1,3,3,133,7,Big Spenders
15645.0,United Kingdom,19,1,612.01,3,1,2,312,6,Big Spenders
15646.0,United Kingdom,158,3,447.64000000000004,1,3,2,132,6,Others
15648.0,United Kingdom,204,2,657.35,1,2,2,122,5,Big Spenders
15649.0,United Kingdom,336,2,816.0,1,2,3,123,6,Big Spenders
15651.0,United Kingdom,37,3,646.3,3,3,2,332,8,Big Spenders
15652.0,United Kingdom,91,1,337.74,2,1,2,212,5,Almost Lost
15653.0,United Kingdom,93,2,877.4399999999999,2,2,3,223,7,Big Spenders
15654.0,United Kingdom,9,2,922.53,4,2,3,423,9,Big Spenders
15655.0,United Kingdom,243,1,560.67,1,1,2,112,4,Big Spenders
15656.0,United Kingdom,45,4,748.5,3,3,3,333,9,Big Spenders
15657.0,United Kingdom,23,1,30.0,3,1,1,311,5,Others
15658.0,United Kingdom,190,5,1024.1000000000001,1,4,3,143,8,Big Spenders
15659.0,United Kingdom,44,1,306.45,3,1,1,311,5,Others
15660.0,United Kingdom,25,9,1600.86,3,4,3,343,10,Loyal Customers
15661.0,United Kingdom,317,2,309.8,1,2,2,122,5,Almost Lost
15663.0,United Kingdom,106,1,138.14,2,1,1,211,4,Almost Lost
15664.0,United Kingdom,51,1,386.43,3,1,2,312,6,Others
15665.0,United Kingdom,168,2,2242.01,1,2,4,124,7,Big Spenders
15667.0,United Kingdom,40,1,301.32,3,1,1,311,5,Others
15668.0,United Kingdom,218,1,76.32000000000001,1,1,1,111,3,Almost Lost
15669.0,United Kingdom,40,4,684.34,3,3,3,333,9,Big Spenders
15670.0,United Kingdom,297,1,173.05,1,1,1,111,3,Almost Lost
15671.0,United Kingdom,19,7,2657.13,3,4,4,344,11,Big Spenders
15673.0,United Kingdom,88,4,2881.02,2,3,4,234,9,Big Spenders
15674.0,United Kingdom,73,5,2446.6,2,4,4,244,10,Big Spenders
15675.0,United Kingdom,81,3,323.69,2,3,2,232,7,Others
15676.0,United Kingdom,19,3,3435.76,3,3,4,334,10,Big Spenders
15677.0,United Kingdom,49,1,657.23,3,1,2,312,6,Big Spenders
15678.0,United Kingdom,53,1,352.7,2,1,2,212,5,Others
15679.0,United Kingdom,24,4,781.28,3,3,3,333,9,Big Spenders
15680.0,United Kingdom,9,3,1333.68,4,3,3,433,10,Big Spenders
15681.0,United Kingdom,25,5,1426.16,3,4,3,343,10,Big Spenders
15683.0,United Kingdom,117,1,193.75,2,1,1,211,4,Almost Lost
15687.0,United Kingdom,9,9,2993.1,4,4,4,444,12,Loyal Customers
15689.0,United Kingdom,120,2,254.1,2,2,1,221,5,Almost Lost
15690.0,United Kingdom,4,2,239.76,4,2,1,421,7,Others
15691.0,United Kingdom,252,1,136.8,1,1,1,111,3,Almost Lost
15692.0,United Kingdom,28,1,191.04,3,1,1,311,5,Others
15694.0,United Kingdom,1,14,6479.4,4,4,4,444,12,Best Customers
15695.0,United Kingdom,267,2,409.98,1,2,2,122,5,Almost Lost
15696.0,United Kingdom,33,8,2736.46,3,4,4,344,11,Loyal Customers
15699.0,United Kingdom,18,1,309.65,4,1,2,412,7,Others
15700.0,United Kingdom,172,2,696.68,1,2,3,123,6,Big Spenders
15701.0,United Kingdom,2,4,1542.14,4,3,3,433,10,Big Spenders
15703.0,United Kingdom,265,1,211.5,1,1,1,111,3,Almost Lost
15704.0,United Kingdom,140,4,2293.62,2,3,4,234,9,Big Spenders
15705.0,United Kingdom,201,1,143.1,1,1,1,111,3,Almost Lost
15706.0,United Kingdom,64,4,1060.56,2,3,3,233,8,Big Spenders
15707.0,United Kingdom,35,4,945.58,3,3,3,333,9,Big Spenders
15708.0,United Kingdom,41,7,3364.2400000000002,3,4,4,344,11,Big Spenders
15709.0,United Kingdom,284,1,133.25,1,1,1,111,3,Almost Lost
15712.0,United Kingdom,9,5,1072.3600000000001,4,4,3,443,11,Big Spenders
15713.0,United Kingdom,143,2,356.7,1,2,2,122,5,Almost Lost
15714.0,United Kingdom,12,2,330.88,4,2,2,422,8,Others
15716.0,United Kingdom,146,4,1118.81,1,3,3,133,7,Big Spenders
15717.0,United Kingdom,234,1,150.3,1,1,1,111,3,Almost Lost
15719.0,United Kingdom,33,13,5045.61,3,4,4,344,11,Loyal Customers
15720.0,United Kingdom,24,1,598.73,3,1,2,312,6,Big Spenders
15721.0,United Kingdom,12,1,507.08,4,1,2,412,7,Big Spenders
15722.0,United Kingdom,36,5,2222.56,3,4,4,344,11,Big Spenders
15723.0,United Kingdom,365,1,203.1,1,1,1,111,3,Almost Lost
15724.0,United Kingdom,201,2,218.25,1,2,1,121,4,Almost Lost
15725.0,United Kingdom,15,1,415.25,4,1,2,412,7,Others
15727.0,United Kingdom,17,7,5178.96,4,4,4,444,12,Big Spenders
15729.0,United Kingdom,213,1,85.0,1,1,1,111,3,Almost Lost
15730.0,United Kingdom,66,3,1120.88,2,3,3,233,8,Big Spenders
15732.0,United Kingdom,212,2,294.12,1,2,1,121,4,Almost Lost
15733.0,United Kingdom,283,1,162.3,1,1,1,111,3,Almost Lost
15734.0,United Kingdom,115,2,1339.45,2,2,3,223,7,Big Spenders
15737.0,United Kingdom,15,8,1205.1200000000001,4,4,3,443,11,Loyal Customers
15738.0,United Kingdom,19,16,4812.42,3,4,4,344,11,Best Customers
15739.0,United Kingdom,66,1,449.12,2,1,2,212,5,Others
15740.0,United Kingdom,49,1,154.88,3,1,1,311,5,Others
15743.0,United Kingdom,16,4,784.46,4,3,3,433,10,Big Spenders
15744.0,United Kingdom,78,1,34.8,2,1,1,211,4,Others
15745.0,United Kingdom,19,4,1094.59,3,3,3,333,9,Big Spenders
15746.0,United Kingdom,134,1,196.88,2,1,1,211,4,Almost Lost
15747.0,United Kingdom,13,3,974.04,4,3,3,433,10,Big Spenders
15748.0,United Kingdom,40,1,149.31,3,1,1,311,5,Others
15749.0,United Kingdom,235,3,44534.3,1,3,4,134,8,Big Spenders
15750.0,United Kingdom,3,8,2465.48,4,4,4,444,12,Loyal Customers
15752.0,United Kingdom,40,7,2637.38,3,4,4,344,11,Big Spenders
15753.0,United Kingdom,305,1,79.2,1,1,1,111,3,Almost Lost
15754.0,United Kingdom,51,3,458.57,3,3,2,332,8,Others
15755.0,United Kingdom,10,6,2364.25,4,4,4,444,12,Big Spenders
15756.0,United Kingdom,61,4,532.96,2,3,2,232,7,Big Spenders
15757.0,United Kingdom,66,2,714.42,2,2,3,223,7,Big Spenders
15758.0,United Kingdom,25,1,205.25,3,1,1,311,5,Others
15759.0,United Kingdom,218,3,253.04,1,3,1,131,5,Lost Customers
15762.0,United Kingdom,65,2,583.75,2,2,2,222,6,Big Spenders
15763.0,United Kingdom,32,2,1086.92,3,2,3,323,8,Big Spenders
15764.0,United Kingdom,88,6,3279.97,2,4,4,244,10,Big Spenders
15766.0,United Kingdom,64,1,315.06,2,1,2,212,5,Others
15768.0,United Kingdom,116,3,621.8299999999999,2,3,2,232,7,Big Spenders
15769.0,United Kingdom,7,26,56252.72,4,4,4,444,12,Best Customers
15773.0,United Kingdom,6,1,635.6800000000001,4,1,2,412,7,Big Spenders
15774.0,United Kingdom,69,1,270.8,2,1,1,211,4,Others
15775.0,United Kingdom,245,1,104.9,1,1,1,111,3,Almost Lost
15776.0,United Kingdom,133,1,241.62,2,1,1,211,4,Almost Lost
15777.0,United Kingdom,241,4,1047.11,1,3,3,133,7,Big Spenders
15780.0,United Kingdom,184,3,475.28000000000003,1,3,2,132,6,Lost Customers
15781.0,United Kingdom,25,3,345.46,3,3,2,332,8,Others
15782.0,United Kingdom,10,3,2614.7400000000002,4,3,4,434,11,Big Spenders
15783.0,United Kingdom,11,1,246.3,4,1,1,411,6,Others
15785.0,United Kingdom,33,5,2328.9700000000003,3,4,4,344,11,Big Spenders
15786.0,United Kingdom,46,3,4932.2,3,3,4,334,10,Big Spenders
15787.0,United Kingdom,26,3,948.05,3,3,3,333,9,Big Spenders
15789.0,United Kingdom,358,1,351.3,1,1,2,112,4,Almost Lost
15790.0,United Kingdom,10,1,220.85,4,1,1,411,6,Others
15791.0,United Kingdom,44,2,1612.69,3,2,3,323,8,Big Spenders
15793.0,United Kingdom,15,3,965.61,4,3,3,433,10,Big Spenders
15795.0,United Kingdom,150,1,610.01,1,1,2,112,4,Big Spenders
15796.0,United Kingdom,1,8,2711.56,4,4,4,444,12,Loyal Customers
15797.0,United Kingdom,113,4,2207.4,2,3,4,234,9,Big Spenders
15799.0,United Kingdom,76,3,884.14,2,3,3,233,8,Big Spenders
15800.0,United Kingdom,107,2,699.08,2,2,3,223,7,Big Spenders
15801.0,United Kingdom,46,3,1063.95,3,3,3,333,9,Big Spenders
15802.0,United Kingdom,143,1,451.42,1,1,2,112,4,Almost Lost
15803.0,United Kingdom,51,1,415.82000000000005,3,1,2,312,6,Others
15804.0,United Kingdom,1,13,4206.39,4,4,4,444,12,Best Customers
15805.0,United Kingdom,23,17,5528.4800000000005,3,4,4,344,11,Best Customers
15806.0,United Kingdom,46,3,784.58,3,3,3,333,9,Big Spenders
15807.0,United Kingdom,50,3,903.9,3,3,3,333,9,Big Spenders
15808.0,United Kingdom,306,4,3734.9700000000003,1,3,4,134,8,Big Spenders
15809.0,United Kingdom,36,5,515.77,3,4,2,342,9,Big Spenders
15810.0,United Kingdom,79,4,1391.98,2,3,3,233,8,Big Spenders
15811.0,United Kingdom,22,6,2218.62,3,4,4,344,11,Big Spenders
15812.0,United Kingdom,107,5,1801.14,2,4,4,244,10,Big Spenders
15813.0,United Kingdom,208,2,1303.9099999999999,1,2,3,123,6,Big Spenders
15814.0,United Kingdom,17,4,1945.33,4,3,4,434,11,Big Spenders
15815.0,United Kingdom,64,5,2100.6,2,4,4,244,10,Big Spenders
15819.0,United Kingdom,49,4,1905.45,3,3,4,334,10,Big Spenders
15820.0,United Kingdom,320,1,206.98,1,1,1,111,3,Almost Lost
15821.0,United Kingdom,44,2,570.96,3,2,2,322,7,Big Spenders
15822.0,United Kingdom,3,2,885.47,4,2,3,423,9,Big Spenders
15823.0,United Kingdom,372,1,15.0,1,1,1,111,3,Almost Lost
15825.0,United Kingdom,172,1,532.94,1,1,2,112,4,Big Spenders
15826.0,United Kingdom,56,3,1654.31,2,3,3,233,8,Big Spenders
15827.0,United Kingdom,73,14,1836.0900000000001,2,4,4,244,10,Loyal Customers
15829.0,United Kingdom,99,2,636.14,2,2,2,222,6,Big Spenders
15830.0,United Kingdom,38,1,576.0,3,1,2,312,6,Big Spenders
15831.0,United Kingdom,58,3,801.76,2,3,3,233,8,Big Spenders
15832.0,United Kingdom,254,1,836.79,1,1,3,113,5,Big Spenders
15834.0,United Kingdom,70,4,2233.75,2,3,4,234,9,Big Spenders
15835.0,United Kingdom,44,4,954.09,3,3,3,333,9,Big Spenders
15836.0,United Kingdom,50,1,137.37,3,1,1,311,5,Others
15837.0,United Kingdom,65,1,391.98,2,1,2,212,5,Others
15838.0,United Kingdom,11,19,33643.08,4,4,4,444,12,Best Customers
15839.0,United Kingdom,33,3,1048.49,3,3,3,333,9,Big Spenders
15840.0,United Kingdom,59,2,355.56,2,2,2,222,6,Others
15841.0,United Kingdom,73,4,1224.06,2,3,3,233,8,Big Spenders
15843.0,United Kingdom,304,1,118.95000000000002,1,1,1,111,3,Almost Lost
15844.0,United Kingdom,46,1,130.73999999999998,3,1,1,311,5,Others
15845.0,United Kingdom,18,8,3711.77,4,4,4,444,12,Loyal Customers
15847.0,United Kingdom,38,2,389.27,3,2,2,322,7,Others
15850.0,United Kingdom,19,2,238.85,3,2,1,321,6,Others
15852.0,United Kingdom,187,2,160.71,1,2,1,121,4,Almost Lost
15853.0,United Kingdom,52,1,110.8,2,1,1,211,4,Others
15854.0,United Kingdom,4,12,2974.65,4,4,4,444,12,Best Customers
15855.0,United Kingdom,137,5,712.24,2,4,3,243,9,Big Spenders
15856.0,United Kingdom,4,27,16387.57,4,4,4,444,12,Best Customers
15857.0,United Kingdom,19,1,297.0,3,1,1,311,5,Others
15858.0,United Kingdom,16,5,1438.85,4,4,3,443,11,Big Spenders
15860.0,United Kingdom,41,8,977.21,3,4,3,343,10,Loyal Customers
15861.0,United Kingdom,12,8,3165.36,4,4,4,444,12,Loyal Customers
15862.0,United Kingdom,8,4,832.88,4,3,3,433,10,Big Spenders
15863.0,United Kingdom,26,2,68.84,3,2,1,321,6,Others
15864.0,United Kingdom,22,6,1936.3200000000002,3,4,4,344,11,Big Spenders
15865.0,United Kingdom,41,3,895.13,3,3,3,333,9,Big Spenders
15866.0,United Kingdom,101,1,230.53,2,1,1,211,4,Almost Lost
15867.0,United Kingdom,5,15,3812.64,4,4,4,444,12,Best Customers
15869.0,United Kingdom,277,2,149.64,1,2,1,121,4,Almost Lost
15870.0,United Kingdom,33,1,354.09000000000003,3,1,2,312,6,Others
15872.0,United Kingdom,15,2,360.93,4,2,2,422,8,Others
15874.0,United Kingdom,64,7,4405.88,2,4,4,244,10,Big Spenders
15877.0,United Kingdom,2,2,493.28,4,2,2,422,8,Others
15880.0,United Kingdom,369,1,343.28000000000003,1,1,2,112,4,Almost Lost
15881.0,United Kingdom,312,5,501.39000000000004,1,4,2,142,7,Big Spenders
15882.0,United Kingdom,199,4,516.36,1,3,2,132,6,Big Spenders
15883.0,United Kingdom,2,2,396.48,4,2,2,422,8,Others
15885.0,United Kingdom,93,3,379.35,2,3,2,232,7,Others
15886.0,United Kingdom,60,1,181.09,2,1,1,211,4,Others
15888.0,United Kingdom,81,1,168.31,2,1,1,211,4,Others
15889.0,United Kingdom,157,2,446.87,1,2,2,122,5,Almost Lost
15891.0,United Kingdom,227,1,524.52,1,1,2,112,4,Big Spenders
15894.0,United Kingdom,253,2,263.55,1,2,1,121,4,Almost Lost
15895.0,United Kingdom,150,1,179.17,1,1,1,111,3,Almost Lost
15897.0,United Kingdom,194,2,222.05,1,2,1,121,4,Almost Lost
15898.0,United Kingdom,1,5,1388.88,4,4,3,443,11,Big Spenders
15899.0,United Kingdom,369,1,56.25,1,1,1,111,3,Almost Lost
15900.0,United Kingdom,24,1,351.11,3,1,2,312,6,Others
15901.0,United Kingdom,17,3,363.88,4,3,2,432,9,Others
15903.0,United Kingdom,10,7,5126.76,4,4,4,444,12,Big Spenders
15904.0,United Kingdom,8,1,164.68,4,1,1,411,6,Others
15906.0,United Kingdom,20,7,1567.69,3,4,3,343,10,Big Spenders
15907.0,United Kingdom,4,3,967.45,4,3,3,433,10,Big Spenders
15909.0,United Kingdom,174,1,191.94,1,1,1,111,3,Almost Lost
15910.0,United Kingdom,1,8,1232.18,4,4,3,443,11,Loyal Customers
15912.0,United Kingdom,178,2,264.62,1,2,1,121,4,Almost Lost
15916.0,United Kingdom,16,8,1528.09,4,4,3,443,11,Loyal Customers
15917.0,United Kingdom,248,1,123.1,1,1,1,111,3,Almost Lost
15918.0,United Kingdom,191,2,334.23,1,2,2,122,5,Almost Lost
15919.0,United Kingdom,20,2,639.89,3,2,2,322,7,Big Spenders
15920.0,United Kingdom,154,4,167.5,1,3,1,131,5,Others
15921.0,United Kingdom,173,1,336.03000000000003,1,1,2,112,4,Almost Lost
15922.0,United Kingdom,373,1,369.5,1,1,2,112,4,Almost Lost
15923.0,United Kingdom,373,1,127.08,1,1,1,111,3,Almost Lost
15925.0,United Kingdom,194,1,207.15,1,1,1,111,3,Almost Lost
15930.0,United Kingdom,67,1,426.63,2,1,2,212,5,Others
15932.0,United Kingdom,4,8,2495.87,4,4,4,444,12,Loyal Customers
15933.0,United Kingdom,21,3,1107.46,3,3,3,333,9,Big Spenders
15935.0,United Kingdom,239,2,416.86,1,2,2,122,5,Almost Lost
15937.0,United Kingdom,64,1,145.35,2,1,1,211,4,Others
15938.0,United Kingdom,112,5,404.58,2,4,2,242,8,Others
15939.0,United Kingdom,90,15,6115.01,2,4,4,244,10,Loyal Customers
15940.0,United Kingdom,311,1,35.8,1,1,1,111,3,Almost Lost
15942.0,United Kingdom,134,1,337.44,2,1,2,212,5,Almost Lost
15944.0,United Kingdom,277,1,325.1,1,1,2,112,4,Almost Lost
15945.0,United Kingdom,365,1,181.0,1,1,1,111,3,Almost Lost
15947.0,United Kingdom,83,1,1708.24,2,1,4,214,7,Big Spenders
15948.0,United Kingdom,8,2,955.24,4,2,3,423,9,Big Spenders
15949.0,United Kingdom,17,2,364.72,4,2,2,422,8,Others
15950.0,United Kingdom,32,4,1765.51,3,3,4,334,10,Big Spenders
15951.0,United Kingdom,9,2,708.22,4,2,3,423,9,Big Spenders
15952.0,United Kingdom,34,4,806.57,3,3,3,333,9,Big Spenders
15953.0,United Kingdom,15,8,1659.3799999999999,4,4,3,443,11,Loyal Customers
15955.0,United Kingdom,24,14,4416.26,3,4,4,344,11,Best Customers
15957.0,United Kingdom,32,1,428.89,3,1,2,312,6,Others
15958.0,United Kingdom,74,1,104.35,2,1,1,211,4,Others
15963.0,United Kingdom,20,2,470.76,3,2,2,322,7,Others
15965.0,United Kingdom,17,4,845.64,4,3,3,433,10,Big Spenders
15967.0,United Kingdom,23,2,418.83,3,2,2,322,7,Others
15969.0,United Kingdom,3,3,666.1,4,3,2,432,9,Big Spenders
15970.0,United Kingdom,304,1,314.1,1,1,2,112,4,Almost Lost
15971.0,United Kingdom,18,12,4199.85,4,4,4,444,12,Best Customers
15973.0,United Kingdom,367,1,307.82000000000005,1,1,2,112,4,Almost Lost
15974.0,United Kingdom,39,7,3442.15,3,4,4,344,11,Big Spenders
15975.0,United Kingdom,84,1,371.01,2,1,2,212,5,Others
15976.0,United Kingdom,165,2,430.94,1,2,2,122,5,Almost Lost
15977.0,United Kingdom,17,2,1054.73,4,2,3,423,9,Big Spenders
15978.0,United Kingdom,77,1,1098.78,2,1,3,213,6,Big Spenders
15980.0,United Kingdom,89,3,2398.86,2,3,4,234,9,Big Spenders
15981.0,United Kingdom,25,8,3408.48,3,4,4,344,11,Loyal Customers
15983.0,United Kingdom,22,4,1475.02,3,3,3,333,9,Big Spenders
15984.0,United Kingdom,3,10,2837.67,4,4,4,444,12,Best Customers
15985.0,United Kingdom,123,2,1142.42,2,2,3,223,7,Big Spenders
15986.0,United Kingdom,30,1,168.12,3,1,1,311,5,Others
15987.0,United Kingdom,12,7,1451.28,4,4,3,443,11,Big Spenders
15988.0,United Kingdom,19,1,158.03,3,1,1,311,5,Others
15990.0,United Kingdom,44,2,792.11,3,2,3,323,8,Big Spenders
15992.0,United Kingdom,4,1,41.989999999999995,4,1,1,411,6,Others
15993.0,United Kingdom,9,7,2797.57,4,4,4,444,12,Big Spenders
15994.0,United Kingdom,55,1,427.07,2,1,2,212,5,Others
15996.0,United Kingdom,88,6,1060.68,2,4,3,243,9,Big Spenders
15998.0,United Kingdom,37,5,3089.97,3,4,4,344,11,Big Spenders
16000.0,United Kingdom,3,3,12393.7,4,3,4,434,11,Big Spenders
16003.0,United Kingdom,30,5,2735.37,3,4,4,344,11,Big Spenders
16005.0,United Kingdom,12,4,615.39,4,3,2,432,9,Big Spenders
16006.0,United Kingdom,211,1,101.4,1,1,1,111,3,Almost Lost
16007.0,United Kingdom,48,4,1701.94,3,3,4,334,10,Big Spenders
16008.0,United Kingdom,24,3,478.78,3,3,2,332,8,Others
16009.0,United Kingdom,22,4,992.71,3,3,3,333,9,Big Spenders
16010.0,United Kingdom,246,3,407.5,1,3,2,132,6,Lost Customers
16011.0,United Kingdom,8,16,3362.71,4,4,4,444,12,Best Customers
16012.0,United Kingdom,35,3,1415.29,3,3,3,333,9,Big Spenders
16013.0,United Kingdom,4,47,37130.6,4,4,4,444,12,Best Customers
16014.0,United Kingdom,38,3,662.38,3,3,2,332,8,Big Spenders
16015.0,United Kingdom,4,3,705.39,4,3,3,433,10,Big Spenders
16016.0,United Kingdom,3,8,1508.76,4,4,3,443,11,Loyal Customers
16017.0,United Kingdom,47,1,211.88,3,1,1,311,5,Others
16018.0,United Kingdom,39,2,408.90000000000003,3,2,2,322,7,Others
16019.0,United Kingdom,47,9,3786.2400000000002,3,4,4,344,11,Loyal Customers
16020.0,United Kingdom,17,3,851.01,4,3,3,433,10,Big Spenders
16022.0,United Kingdom,260,1,628.28,1,1,2,112,4,Big Spenders
16023.0,United Kingdom,46,3,719.81,3,3,3,333,9,Big Spenders
16024.0,United Kingdom,12,1,251.24,4,1,1,411,6,Others
16025.0,United Kingdom,30,1,439.65999999999997,3,1,2,312,6,Others
16026.0,United Kingdom,43,1,236.09,3,1,1,311,5,Others
16027.0,United Kingdom,92,6,934.62,2,4,3,243,9,Big Spenders
16029.0,United Kingdom,39,63,81024.84,3,4,4,344,11,Loyal Customers
16030.0,United Kingdom,310,1,331.24,1,1,2,112,4,Almost Lost
16031.0,United Kingdom,92,2,548.94,2,2,2,222,6,Big Spenders
16033.0,United Kingdom,6,20,8816.4,4,4,4,444,12,Best Customers
16034.0,United Kingdom,196,3,437.7,1,3,2,132,6,Lost Customers
16036.0,United Kingdom,87,2,758.92,2,2,3,223,7,Big Spenders
16037.0,United Kingdom,270,3,855.02,1,3,3,133,7,Big Spenders
16038.0,United Kingdom,8,3,471.78000000000003,4,3,2,432,9,Others
16040.0,United Kingdom,65,3,1313.55,2,3,3,233,8,Big Spenders
16041.0,United Kingdom,31,3,3166.4,3,3,4,334,10,Big Spenders
16042.0,United Kingdom,22,5,1197.27,3,4,3,343,10,Big Spenders
16043.0,United Kingdom,38,4,773.99,3,3,3,333,9,Big Spenders
16045.0,United Kingdom,120,4,1340.7,2,3,3,233,8,Big Spenders
16048.0,United Kingdom,373,2,256.44,1,2,1,121,4,Almost Lost
16049.0,United Kingdom,40,3,1111.79,3,3,3,333,9,Big Spenders
16050.0,United Kingdom,174,1,137.9,1,1,1,111,3,Almost Lost
16052.0,United Kingdom,54,1,362.06,2,1,2,212,5,Others
16053.0,United Kingdom,33,2,1511.95,3,2,3,323,8,Big Spenders
16054.0,United Kingdom,145,1,783.9,1,1,3,113,5,Big Spenders
16055.0,United Kingdom,221,1,134.8,1,1,1,111,3,Almost Lost
16056.0,United Kingdom,45,1,664.85,3,1,2,312,6,Big Spenders
16057.0,United Kingdom,16,7,2263.12,4,4,4,444,12,Big Spenders
16059.0,United Kingdom,66,6,1459.8600000000001,2,4,3,243,9,Big Spenders
16062.0,United Kingdom,10,4,1153.62,4,3,3,433,10,Big Spenders
16063.0,United Kingdom,260,1,335.32,1,1,2,112,4,Almost Lost
16065.0,United Kingdom,365,1,372.09,1,1,2,112,4,Almost Lost
16066.0,United Kingdom,17,5,1521.87,4,4,3,443,11,Big Spenders
16070.0,United Kingdom,22,2,852.15,3,2,3,323,8,Big Spenders
16071.0,United Kingdom,45,1,326.24,3,1,2,312,6,Others
16072.0,United Kingdom,288,1,584.3199999999999,1,1,2,112,4,Big Spenders
16073.0,United Kingdom,297,1,122.39999999999999,1,1,1,111,3,Almost Lost
16076.0,United Kingdom,3,10,2234.73,4,4,4,444,12,Best Customers
16078.0,United Kingdom,284,1,79.2,1,1,1,111,3,Almost Lost
16079.0,United Kingdom,17,3,1352.0,4,3,3,433,10,Big Spenders
16080.0,United Kingdom,82,2,217.16,2,2,1,221,5,Others
16081.0,United Kingdom,56,5,2806.9,2,4,4,244,10,Big Spenders
16083.0,United Kingdom,101,2,1317.62,2,2,3,223,7,Big Spenders
16084.0,United Kingdom,299,1,436.18,1,1,2,112,4,Almost Lost
16085.0,United Kingdom,23,5,981.51,3,4,3,343,10,Big Spenders
16086.0,United Kingdom,59,5,1121.39,2,4,3,243,9,Big Spenders
16091.0,United Kingdom,155,2,315.06,1,2,2,122,5,Almost Lost
16092.0,United Kingdom,115,3,817.86,2,3,3,233,8,Big Spenders
16093.0,United Kingdom,107,1,17.0,2,1,1,211,4,Almost Lost
